id,artist_name,year_of_birth,year_of_death,genre,nationality,filename,name_of_pic,year_of_pic,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,Sketch,color1-H,color1-S,color1-V,color2-H,color2-S,color2-V,color3-H,color3-S,color3-V,color4-H,color4-S,color4-V,color5-H,color5-S,color5-V,color6-H,color6-S,color6-V,color7-H,color7-S,color7-V,color8-H,color8-S,color8-V,color9-H,color9-S,color9-V,color10-H,color10-S,color10-V,color_theory_tag,color_intensity,amount_of_main_color,similar_pics
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_28.jpg,Confetti,1894,"#e8eac5:0.3:(232, 234, 197)","#e1d7a7:0.18:(225, 215, 167)","#cab98a:0.13:(202, 185, 138)","#cdccae:0.12:(205, 204, 174)","#96855e:0.059:(150, 133,  94)","#6e4c25:0.047:(110,  76,  37)","#f6b40e:0.044:(246, 180,  14)","#3b1108:0.042:( 59,  17,   8)","#180808:0.041:( 24,   8,   8)","#f0e693:0.04:(240, 230, 147)",N,63.24,0.16,0.92,49.66,0.26,0.88,44.06,0.32,0.79,58.06,0.15,0.80,41.79,0.37,0.59,32.05,0.66,0.43,42.93,0.94,0.96,10.59,0.86,0.23,0.00,0.67,0.09,53.55,0.39,0.94,"warm,analogous",0.3277999999999999,4,"Kazimir_Malevich_35.jpg,Vasiliy_Kandinskiy_45.jpg,Pierre-Auguste_Renoir_21.jpg,Vincent_van_Gogh_397.jpg,Amedeo_Modigliani_173.jpg,Diego_Velazquez_34.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_29.jpg,At the Moulin rouge: La Goulue and her Sister,Unknown,"#dac7a2:0.32:(218, 199, 162)","#1b1c25:0.17:( 27,  28,  37)","#edda90:0.12:(237, 218, 144)","#efd051:0.082:(239, 208,  81)","#3e3e3a:0.074:( 62,  62,  58)","#6e6b5e:0.073:(110, 107,  94)","#193957:0.063:( 25,  57,  87)","#a49e76:0.057:(164, 158, 118)","#cf8f5b:0.029:(207, 143,  91)","#b65131:0.016:(182,  81,  49)",N,39.64,0.26,0.85,234.00,0.27,0.15,47.74,0.39,0.93,48.23,0.66,0.94,60.00,0.06,0.24,48.75,0.15,0.43,209.03,0.71,0.34,52.17,0.28,0.64,26.90,0.56,0.81,14.44,0.73,0.71,"warm,analogous",0.33402000000000004,3,"Henri_de_Toulouse-Lautrec_53.jpg,Vincent_van_Gogh_339.jpg,Francisco_Goya_146.jpg,Paul_Gauguin_196.jpg,Pieter_Bruegel_63.jpg,Edgar_Degas_76.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_30.jpg,Portrait of Miss May Belfort,1890,"#36312c:0.21:( 54,  49,  44)","#9e9f70:0.12:(158, 159, 112)","#ebb73e:0.1:(235, 183,  62)","#d1bda3:0.1:(209, 189, 163)","#e1cc98:0.092:(225, 204, 152)","#b16f2a:0.082:(177, 111,  42)","#d8b867:0.082:(216, 184, 103)","#5f3a2c:0.081:( 95,  58,  44)","#746e51:0.069:(116, 110,  81)","#8e6a37:0.068:(142, 106,  55)",N,30.00,0.19,0.21,61.28,0.30,0.62,41.97,0.74,0.92,33.91,0.22,0.82,42.74,0.32,0.88,30.67,0.76,0.69,43.01,0.52,0.85,16.47,0.54,0.37,49.71,0.30,0.45,35.17,0.61,0.56,warm,0.41222,2,"Jan_van_Eyck_73.jpg,Piet_Mondrian_16.jpg,Salvador_Dali_14.jpg,Mikhail_Vrubel_50.jpg,Pablo_Picasso_398.jpg,Mikhail_Vrubel_127.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_32.jpg,"Panneaux pour la baraque de la Goulue, à la Foire du Trône à Paris",1895,"#7e6c49:0.19:(126, 108,  73)","#61543a:0.15:( 97,  84,  58)","#463416:0.14:( 70,  52,  22)","#654d22:0.11:(101,  77,  34)","#272119:0.091:( 39,  33,  25)","#48413b:0.079:( 72,  65,  59)","#9c8b68:0.078:(156, 139, 104)","#171828:0.077:( 23,  24,  40)","#7f7f72:0.066:(127, 127, 114)","#d5d0c7:0.028:(213, 208, 199)",N,39.62,0.42,0.49,40.00,0.40,0.38,37.50,0.69,0.27,38.51,0.66,0.40,34.29,0.36,0.15,27.69,0.18,0.28,40.38,0.33,0.61,236.47,0.43,0.16,60.00,0.10,0.50,38.57,0.07,0.84,"warm,analogous",0.42339000000000004,4,"Edgar_Degas_408.jpg,Sandro_Botticelli_75.jpg,Edgar_Degas_37.jpg,Edgar_Degas_280.jpg,Claude_Monet_4.jpg,Camille_Pissarro_3.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_35.jpg,Woman Putting on Her Stocking,1894,"#c2af8a:0.27:(194, 175, 138)","#b6ad91:0.26:(182, 173, 145)","#a89d7f:0.23:(168, 157, 127)","#8f8371:0.05:(143, 131, 113)","#a9b6af:0.04:(169, 182, 175)","#6b5a51:0.039:(107,  90,  81)","#403f41:0.037:( 64,  63,  65)","#d5e0dc:0.034:(213, 224, 220)","#709498:0.02:(112, 148, 152)","#a46d50:0.016:(164, 109,  80)",N,39.64,0.29,0.76,45.41,0.20,0.71,43.90,0.24,0.66,36.00,0.21,0.56,147.69,0.07,0.71,20.77,0.24,0.42,270.00,0.03,0.25,158.18,0.05,0.88,186.00,0.26,0.60,20.71,0.51,0.64,"warm,analogous",0.22433000000000003,3,"William_Turner_65.jpg,Claude_Monet_53.jpg,Alfred_Sisley_118.jpg,Camille_Pissarro_29.jpg,Andrei_Rublev_22.jpg,Leonardo_da_Vinci_36.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_37.jpg,A Private Room at the Rat Mort,Unknown,"#40322d:0.18:( 64,  50,  45)","#6c4d3b:0.16:(108,  77,  59)","#727456:0.11:(114, 116,  86)","#aea061:0.1:(174, 160,  97)","#e4ca6c:0.1:(228, 202, 108)","#997347:0.097:(153, 115,  71)","#d79f44:0.08:(215, 159,  68)","#db462c:0.059:(219,  70,  44)","#ae5030:0.056:(174,  80,  48)","#e4dbaa:0.054:(228, 219, 170)",N,15.79,0.30,0.25,22.04,0.45,0.42,64.00,0.26,0.45,49.09,0.44,0.68,47.00,0.53,0.89,32.20,0.54,0.60,37.14,0.68,0.84,8.91,0.80,0.86,15.24,0.72,0.68,50.69,0.25,0.89,"warm,analogous",0.4594000000000001,3,"Mikhail_Vrubel_166.jpg,Mikhail_Vrubel_10.jpg,Paul_Cezanne_41.jpg,Vincent_van_Gogh_430.jpg,Mikhail_Vrubel_110.jpg,Gustave_Courbet_3.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_4.jpg,The Hangover,1888,"#90672c:0.14:(144, 103,  44)","#b0853d:0.13:(176, 133,  61)","#cfaa68:0.12:(207, 170, 104)","#aa8556:0.1:(170, 133,  86)","#84613c:0.098:(132,  97,  60)","#d0a640:0.096:(208, 166,  64)","#452211:0.09:( 69,  34,  17)","#693f17:0.087:(105,  63,  23)","#27110e:0.07:( 39,  17,  14)","#603f2c:0.064:( 96,  63,  44)",N,35.40,0.69,0.56,37.57,0.65,0.69,38.45,0.50,0.81,33.57,0.49,0.67,30.83,0.55,0.52,42.50,0.69,0.82,19.62,0.75,0.27,29.27,0.78,0.41,7.20,0.64,0.15,21.92,0.54,0.38,"warm,analogous",0.6249600000000001,3,"Vincent_van_Gogh_624.jpg,Pierre-Auguste_Renoir_151.jpg,Henri_Matisse_149.jpg,Raphael_35.jpg,Pablo_Picasso_125.jpg,Andrei_Rublev_67.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_40.jpg,The Laundress (La Blanchisseuse) ,1887,"#53473f:0.13:( 83,  71,  63)","#312f2c:0.13:( 49,  47,  44)","#17222a:0.12:( 23,  34,  42)","#c6bfb2:0.12:(198, 191, 178)","#6b563a:0.11:(107,  86,  58)","#463a25:0.11:( 70,  58,  37)","#e1decf:0.11:(225, 222, 207)","#a39d93:0.066:(163, 157, 147)","#786b5f:0.066:(120, 107,  95)","#b1986c:0.029:(177, 152, 108)",N,24.00,0.24,0.33,36.00,0.10,0.19,205.26,0.45,0.16,39.00,0.10,0.78,34.29,0.46,0.42,38.18,0.47,0.27,50.00,0.08,0.88,37.50,0.10,0.64,28.80,0.21,0.47,38.26,0.39,0.69,analogous,0.25307,7,"Michelangelo_31.jpg,Salvador_Dali_88.jpg,Mikhail_Vrubel_86.jpg,Salvador_Dali_130.jpg,Vincent_van_Gogh_140.jpg,Camille_Pissarro_45.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_41.jpg,The Model Resting,Unknown,"#9ea4ab:0.15:(158, 164, 171)","#c6c8c8:0.15:(198, 200, 200)","#6d7c81:0.13:(109, 124, 129)","#464c57:0.11:( 70,  76,  87)","#72544f:0.11:(114,  84,  79)","#231d29:0.079:( 35,  29,  41)","#a57578:0.078:(165, 117, 120)","#9f9f87:0.067:(159, 159, 135)","#49594a:0.065:( 73,  89,  74)","#987f47:0.065:(152, 127,  71)",N,212.31,0.08,0.67,180.00,0.01,0.78,195.00,0.16,0.51,218.82,0.20,0.34,8.57,0.31,0.45,270.00,0.29,0.16,356.25,0.29,0.65,60.00,0.15,0.62,123.75,0.18,0.35,41.48,0.53,0.60,NULL,0.19213,5,"Alfred_Sisley_192.jpg,Caravaggio_55.jpg,Vincent_van_Gogh_747.jpg,Jackson_Pollock_16.jpg,Amedeo_Modigliani_39.jpg,Henri_Rousseau_8.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_45.jpg,Madame Poupoule at Her Dressing Table,1898,"#e9d9ae:0.14:(233, 217, 174)","#ce7e4a:0.13:(206, 126,  74)","#bb9769:0.13:(187, 151, 105)","#e0ab5f:0.11:(224, 171,  95)","#986b52:0.1:(152, 107,  82)","#c1bdb3:0.093:(193, 189, 179)","#7d777a:0.09:(125, 119, 122)","#5b3431:0.08:( 91,  52,  49)","#974330:0.077:(151,  67,  48)","#d9542f:0.054:(217,  84,  47)",N,43.73,0.25,0.91,23.64,0.64,0.81,33.66,0.44,0.73,35.35,0.58,0.88,21.43,0.46,0.60,42.86,0.07,0.76,330.00,0.05,0.49,4.29,0.46,0.36,11.07,0.68,0.59,13.06,0.78,0.85,"warm,analogous",0.42749000000000004,4,"Andrei_Rublev_79.jpg,Amedeo_Modigliani_107.jpg,Gustav_Klimt_5.jpg,Vincent_van_Gogh_737.jpg,Paul_Gauguin_245.jpg,Vincent_van_Gogh_527.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_46.jpg,Jean-Gabriel Domergue ,Unknown,"#caab74:0.15:(202, 171, 116)","#e4b570:0.14:(228, 181, 112)","#b68b54:0.14:(182, 139,  84)","#be4622:0.12:(190,  70,  34)","#90351d:0.099:(144,  53,  29)","#2e1f14:0.092:( 46,  31,  20)","#98895d:0.088:(152, 137,  93)","#73351e:0.071:(115,  53,  30)","#6f5632:0.059:(111,  86,  50)","#bc6e3e:0.046:(188, 110,  62)",N,38.37,0.43,0.79,35.69,0.51,0.89,33.67,0.54,0.71,13.85,0.82,0.75,12.52,0.80,0.56,25.38,0.57,0.18,44.75,0.39,0.60,16.24,0.74,0.45,35.41,0.55,0.44,22.86,0.67,0.74,"warm,analogous",0.5916699999999999,4,"Vincent_van_Gogh_662.jpg,Pablo_Picasso_70.jpg,Pierre-Auguste_Renoir_93.jpg,Pierre-Auguste_Renoir_95.jpg,Vincent_van_Gogh_328.jpg,Vincent_van_Gogh_195.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_47.jpg,The Clownesse Cha U Kao At The Moulin Rouge Ii ,1895,"#1b243f:0.18:( 27,  36,  63)","#627866:0.13:( 98, 120, 102)","#d5be93:0.12:(213, 190, 147)","#dac741:0.12:(218, 199,  65)","#bbab44:0.11:(187, 171,  68)","#989b7e:0.075:(152, 155, 126)","#495456:0.07:( 73,  84,  86)","#a08d49:0.067:(160, 141,  73)","#7e6c52:0.066:(126, 108,  82)","#6e3027:0.062:(110,  48,  39)",N,225.00,0.57,0.25,130.91,0.18,0.47,39.09,0.31,0.84,52.55,0.70,0.85,51.93,0.64,0.73,66.21,0.19,0.61,189.23,0.15,0.34,46.90,0.54,0.63,35.45,0.35,0.49,7.61,0.65,0.43,"warm,analogous,complementary",0.44192999999999993,5,"Jan_van_Eyck_7.jpg,Marc_Chagall_92.jpg,Paul_Gauguin_67.jpg,Amedeo_Modigliani_111.jpg,Giotto_di_Bondone_112.jpg,Jan_van_Eyck_6.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_49.jpg,Conquête de passage ,1896,"#dfcf95:0.17:(223, 207, 149)","#cfb471:0.16:(207, 180, 113)","#c29a65:0.13:(194, 154, 101)","#e2dab4:0.12:(226, 218, 180)","#cbb28b:0.12:(203, 178, 139)","#b6843a:0.082:(182, 132,  58)","#e0ddd2:0.078:(224, 221, 210)","#98907a:0.057:(152, 144, 122)","#7f6036:0.043:(127,  96,  54)","#3a261f:0.028:( 58,  38,  31)",N,47.03,0.33,0.87,42.77,0.45,0.81,34.19,0.48,0.76,49.57,0.20,0.89,36.56,0.32,0.80,35.81,0.68,0.71,47.14,0.06,0.88,44.00,0.20,0.60,34.52,0.57,0.50,15.56,0.47,0.23,"warm,analogous",0.36241000000000007,5,"Andrei_Rublev_78.jpg,Vincent_van_Gogh_151.jpg,Pierre-Auguste_Renoir_88.jpg,Alfred_Sisley_215.jpg,Vincent_van_Gogh_400.jpg,Vincent_van_Gogh_66.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_50.jpg,The Circus,1880,"#d9dab5:0.24:(217, 218, 181)","#2f201a:0.15:( 47,  32,  26)","#4e3e28:0.13:( 78,  62,  40)","#c6b08d:0.1:(198, 176, 141)","#ad8b4d:0.075:(173, 139,  77)","#857056:0.074:(133, 112,  86)","#755929:0.066:(117,  89,  41)","#d3be6c:0.065:(211, 190, 108)","#672624:0.063:(103,  38,  36)","#a13027:0.038:(161,  48,  39)",N,61.62,0.17,0.85,17.14,0.45,0.18,34.74,0.49,0.31,36.84,0.29,0.78,38.75,0.55,0.68,33.19,0.35,0.52,37.89,0.65,0.46,47.77,0.49,0.83,1.79,0.65,0.40,4.43,0.76,0.63,warm,0.41273,3,"Vincent_van_Gogh_122.jpg,Vincent_van_Gogh_871.jpg,William_Turner_22.jpg,Pierre-Auguste_Renoir_271.jpg,Kazimir_Malevich_47.jpg,Kazimir_Malevich_123.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_52.jpg,Jane Avril dansant,1893,"#af8454:0.17:(175, 132,  84)","#9b6944:0.16:(155, 105,  68)","#c09455:0.14:(192, 148,  85)","#c7a768:0.12:(199, 167, 104)","#7f5b3f:0.11:(127,  91,  63)","#ca6f45:0.1:(202, 111,  69)","#d8d69e:0.067:(216, 214, 158)","#544538:0.054:( 84,  69,  56)","#dbcc70:0.044:(219, 204, 112)","#a2a181:0.034:(162, 161, 129)",N,31.65,0.52,0.69,25.52,0.56,0.61,35.33,0.56,0.75,39.79,0.48,0.78,26.25,0.50,0.50,18.95,0.66,0.79,57.93,0.27,0.85,27.86,0.33,0.33,51.59,0.49,0.86,58.18,0.20,0.64,"warm,analogous",0.49927,5,"Edgar_Degas_111.jpg,Andrei_Rublev_74.jpg,Francisco_Goya_19.jpg,Leonardo_da_Vinci_99.jpg,Leonardo_da_Vinci_115.jpg,Edvard_Munch_13.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_53.jpg,The Seated Clowness,Unknown,"#dac5a3:0.22:(218, 197, 163)","#c7aa87:0.16:(199, 170, 135)","#ede1c9:0.14:(237, 225, 201)","#4f453b:0.09:( 79,  69,  59)","#c36059:0.087:(195,  96,  89)","#e1bf7f:0.084:(225, 191, 127)","#d38f7f:0.07:(211, 143, 127)","#948163:0.064:(148, 129,  99)","#e6b94e:0.057:(230, 185,  78)","#adaaa0:0.031:(173, 170, 160)",N,37.09,0.25,0.85,32.81,0.32,0.78,40.00,0.15,0.93,30.00,0.25,0.31,3.96,0.54,0.76,39.18,0.44,0.88,11.43,0.40,0.83,36.73,0.33,0.58,42.24,0.66,0.90,46.15,0.08,0.68,"warm,analogous",0.32286,3,"Henri_de_Toulouse-Lautrec_29.jpg,Francisco_Goya_146.jpg,Vincent_van_Gogh_339.jpg,Pieter_Bruegel_63.jpg,Edgar_Degas_76.jpg,Paul_Gauguin_196.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_54.jpg,Portrait of Mme Van Rysselberghe,1907,"#d8b37c:0.34:(216, 179, 124)","#3f444a:0.1:( 63,  68,  74)","#24252f:0.1:( 36,  37,  47)","#b68d54:0.093:(182, 141,  84)","#6b645d:0.083:(107, 100,  93)","#a08a72:0.068:(160, 138, 114)","#4a3d31:0.066:( 74,  61,  49)","#7b6043:0.06:(123,  96,  67)","#d1beb0:0.049:(209, 190, 176)","#798398:0.036:(121, 131, 152)",N,35.87,0.43,0.85,212.73,0.15,0.29,234.55,0.23,0.18,34.90,0.54,0.71,30.00,0.13,0.42,31.30,0.29,0.63,28.80,0.34,0.29,31.07,0.46,0.48,25.45,0.16,0.82,220.65,0.20,0.60,warm,0.33001,1,"Vincent_van_Gogh_553.jpg,Hieronymus_Bosch_92.jpg,Paul_Klee_166.jpg,Vincent_van_Gogh_502.jpg,Edgar_Degas_133.jpg,Pierre-Auguste_Renoir_230.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_58.jpg,At the Circus Dressage,1899,"#e4c094:0.22:(228, 192, 148)","#e7cbad:0.15:(231, 203, 173)","#d9af7a:0.14:(217, 175, 122)","#e8daae:0.12:(232, 218, 174)","#bca285:0.092:(188, 162, 133)","#9a7861:0.076:(154, 120,  97)","#6c5048:0.053:(108,  80,  72)","#703c2e:0.048:(112,  60,  46)","#351e1b:0.047:( 53,  30,  27)","#c38280:0.045:(195, 130, 128)",N,33.00,0.35,0.89,31.03,0.25,0.91,33.47,0.44,0.85,45.52,0.25,0.91,31.64,0.29,0.74,24.21,0.37,0.60,13.33,0.33,0.42,12.73,0.59,0.44,6.92,0.49,0.21,1.79,0.34,0.76,"warm,analogous",0.34504,4,"Leonardo_da_Vinci_138.jpg,Francisco_Goya_34.jpg,Edgar_Degas_139.jpg,Amedeo_Modigliani_171.jpg,Pierre-Auguste_Renoir_274.jpg,Pierre-Auguste_Renoir_88.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_59.jpg,At the Nouveau Cirque the Dancer and Five Stuffed Shirts,1891,"#eedec2:0.32:(238, 222, 194)","#eddab8:0.25:(237, 218, 184)","#eee4cf:0.23:(238, 228, 207)","#f6e8c7:0.092:(246, 232, 199)","#d2ba8e:0.035:(210, 186, 142)","#b29661:0.028:(178, 150,  97)","#937232:0.024:(147, 114,  50)","#6e4917:0.014:(110,  73,  23)","#cba63f:0.0063:(203, 166,  63)","#411d0d:0.006:( 65,  29,  13)",Y,38.18,0.18,0.93,38.49,0.22,0.93,40.65,0.13,0.93,42.13,0.19,0.96,38.82,0.32,0.82,39.26,0.46,0.70,39.59,0.66,0.58,34.48,0.79,0.43,44.14,0.69,0.80,18.46,0.80,0.25,NULL,0.22010699999999997,3,"Leonardo_da_Vinci_87.jpg,Georges_Seurat_26.jpg,Frida_Kahlo_77.jpg,Edgar_Degas_475.jpg,Vincent_van_Gogh_139.jpg,Leonardo_da_Vinci_111.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_6.jpg,May Milton,1895,"#ede7ca:0.5:(237, 231, 202)","#15366d:0.16:( 21,  54, 109)","#224478:0.12:( 34,  68, 120)","#163763:0.088:( 22,  55,  99)","#7d8f9c:0.03:(125, 143, 156)","#435970:0.03:( 67,  89, 112)","#9f9b84:0.025:(159, 155, 132)","#ede5a1:0.019:(237, 229, 161)","#e3ae39:0.015:(227, 174,  57)","#d3a67c:0.015:(211, 166, 124)",N,49.71,0.15,0.93,217.50,0.81,0.43,216.28,0.72,0.47,214.29,0.78,0.39,205.16,0.20,0.61,210.67,0.40,0.44,51.11,0.17,0.62,53.68,0.32,0.93,41.29,0.75,0.89,28.97,0.41,0.83,analogous,0.4053699999999999,3,"Vincent_van_Gogh_690.jpg,Diego_Velazquez_34.jpg,Kazimir_Malevich_35.jpg,Mikhail_Vrubel_7.jpg,Henri_de_Toulouse-Lautrec_9.jpg,Paul_Klee_41.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_61.jpg,Messaline,1901,"#626837:0.22:( 98, 104,  55)","#a99985:0.13:(169, 153, 133)","#27302b:0.12:( 39,  48,  43)","#1f1314:0.12:( 31,  19,  20)","#3e5546:0.097:( 62,  85,  70)","#b8191b:0.091:(184,  25,  27)","#997e46:0.076:(153, 126,  70)","#727678:0.074:(114, 118, 120)","#65533f:0.058:(101,  83,  63)","#80332f:0.026:(128,  51,  47)",N,67.35,0.47,0.41,33.33,0.21,0.66,146.67,0.19,0.19,355.00,0.39,0.12,140.87,0.27,0.33,359.25,0.86,0.72,40.48,0.54,0.60,200.00,0.05,0.47,31.58,0.38,0.40,2.96,0.63,0.50,warm,0.38791,4,"Pierre-Auguste_Renoir_192.jpg,Camille_Pissarro_37.jpg,Pierre-Auguste_Renoir_303.jpg,Vincent_van_Gogh_358.jpg,Pierre-Auguste_Renoir_301.jpg,Andy_Warhol_133.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_63.jpg,Misia Sert,1897,"#736b5a:0.16:(115, 107,  90)","#6b5936:0.14:(107,  89,  54)","#45442d:0.13:( 69,  68,  45)","#9f947e:0.11:(159, 148, 126)","#9b7a54:0.1:(155, 122,  84)","#cfc7c3:0.098:(207, 199, 195)","#978390:0.094:(151, 131, 144)","#4e4d53:0.073:( 78,  77,  83)","#21231e:0.068:( 33,  35,  30)","#7e4739:0.033:(126,  71,  57)",N,40.80,0.22,0.45,39.62,0.50,0.42,57.50,0.35,0.27,40.00,0.21,0.62,32.11,0.46,0.61,20.00,0.06,0.81,321.00,0.13,0.59,250.00,0.07,0.33,84.00,0.14,0.14,12.17,0.55,0.49,"warm,analogous",0.27068000000000003,4,"Henri_Rousseau_37.jpg,Pierre-Auguste_Renoir_161.jpg,Giotto_di_Bondone_56.jpg,Gustav_Klimt_7.jpg,Alfred_Sisley_62.jpg,Paul_Gauguin_88.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_65.jpg,Le Jockey,1899,"#c7c3b7:0.21:(199, 195, 183)","#faf3ee:0.18:(250, 243, 238)","#e3dcc8:0.14:(227, 220, 200)","#acac9e:0.12:(172, 172, 158)","#5f4734:0.085:( 95,  71,  52)","#875d3f:0.079:(135,  93,  63)","#372f27:0.057:( 55,  47,  39)","#7e7460:0.047:(126, 116,  96)","#b58259:0.044:(181, 130,  89)","#eed0a0:0.039:(238, 208, 160)",N,45.00,0.08,0.78,25.00,0.05,0.98,44.44,0.12,0.89,60.00,0.08,0.67,26.51,0.45,0.37,25.00,0.53,0.53,30.00,0.29,0.22,40.00,0.24,0.49,26.74,0.51,0.71,36.92,0.33,0.93,NULL,0.19543999999999997,4,"Alfred_Sisley_255.jpg,Alfred_Sisley_30.jpg,Joan_Miro_13.jpg,Paul_Gauguin_198.jpg,Paul_Gauguin_127.jpg,Albrecht_Dürer_167.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_66.jpg,Portrait of Louis Pascal,1908,"#313031:0.3:( 49,  48,  49)","#514442:0.11:( 81,  68,  66)","#ca7659:0.11:(202, 118,  89)","#a56654:0.1:(165, 102,  84)","#7f554d:0.084:(127,  85,  77)","#796972:0.08:(121, 105, 114)","#d28f6c:0.071:(210, 143, 108)","#9e9cac:0.069:(158, 156, 172)","#9c8177:0.06:(156, 129, 119)","#dbbb9a:0.019:(219, 187, 154)",N,300.00,0.02,0.19,8.00,0.19,0.32,15.40,0.56,0.79,13.33,0.49,0.65,9.60,0.39,0.50,326.25,0.13,0.47,20.59,0.49,0.82,247.50,0.09,0.67,16.22,0.24,0.61,30.46,0.30,0.86,NULL,0.24176,3,"Salvador_Dali_14.jpg,Mikhail_Vrubel_38.jpg,Pierre-Auguste_Renoir_38.jpg,Piet_Mondrian_16.jpg,Sandro_Botticelli_67.jpg,Giotto_di_Bondone_39.jpg"
33,Henri de Toulouse-Lautrec,1864,1901,"Post-Impressionism,Art Nouveau",French,Henri_de_Toulouse-Lautrec_67.jpg,Self-Portrait in front of a Mirror,Unknown,"#93564e:0.15:(147,  86,  78)","#714f4c:0.13:(113,  79,  76)","#a27271:0.12:(162, 114, 113)","#8f6e5e:0.12:(143, 110,  94)","#4f2833:0.12:( 79,  40,  51)","#2e1523:0.12:( 46,  21,  35)","#b47560:0.098:(180, 117,  96)","#73303a:0.075:(115,  48,  58)","#c0a18f:0.057:(192, 161, 143)","#ebe4da:0.015:(235, 228, 218)",N,6.96,0.47,0.58,4.86,0.33,0.44,1.22,0.30,0.64,19.59,0.34,0.56,343.08,0.49,0.31,326.40,0.54,0.18,15.00,0.47,0.71,351.04,0.58,0.45,22.04,0.26,0.75,35.29,0.07,0.92,"warm,red,primary,analogous",0.41922999999999994,6,"Salvador_Dali_71.jpg,Gustav_Klimt_24.jpg,Leonardo_da_Vinci_134.jpg,Paul_Klee_96.jpg,Joan_Miro_73.jpg,Henri_de_Toulouse-Lautrec_79.jpg"
